대여일자,대여소번호,대여소명,대여구분코드,성별,연령대코드,이용건수,운동량,탄소량,이동거리,이용시간
Dec-19,2603,2603. 송파 글마루 도서관,일일(회원),F,AGE_001,1,27.03,0.24,1050,7
Dec-19,2603,2603. 송파 글마루 도서관,일일(회원),F,AGE_002,4,128.37,1.33,5730,50
Dec-19,2603,2603. 송파 글마루 도서관,일일(회원),M,AGE_001,2,214.83,1.76,7580,56
Dec-19,2603,2603. 송파 글마루 도서관,일일(회원),M,AGE_002,4,263.54,2.04,8760,54
Dec-19,2603,2603. 송파 글마루 도서관,일일(회원),M,AGE_003,4,473.1,3.53,15220,103
Dec-19,2603,2603. 송파 글마루 도서관,일일(회원),M,AGE_004,2,623.07,4.98,21500,179
Dec-19,2603,2603. 송파 글마루 도서관,정기,\N,AGE_001,5,279.71,2.99,12920,108
Dec-19,2603,2603. 송파 글마루 도서관,정기,\N,AGE_002,61,5670.06,49.06,211380,953
Dec-19,2603,2603. 송파 글마루 도서관,정기,\N,AGE_003,47,11131.11,81.02,349380,658
Dec-19,2603,2603. 송파 글마루 도서관,정기,\N,AGE_004,30,2487.76,20.66,89110,736
Dec-19,2603,2603. 송파 글마루 도서관,정기,\N,AGE_005,14,790.79,6.37,27490,151
Dec-19,2603,2603. 송파 글마루 도서관,정기,\N,AGE_006,6,329.08,3.2,13850,258
Dec-19,2603,2603. 송파 글마루 도서관,정기,\N,AGE_008,2,172.42,1.44,6200,73
Dec-19,2603,2603. 송파 글마루 도서관,정기,,AGE_002,10,943.52,7.72,33290,264
Dec-19,2603,2603. 송파 글마루 도서관,정기,,AGE_003,8,401.37,4.21,18160,144
Dec-19,2603,2603. 송파 글마루 도서관,정기,,AGE_004,2,47.8,0.39,1700,22
Dec-19,2603,2603. 송파 글마루 도서관,정기,,AGE_005,1,56.63,0.51,2200,13
Dec-19,2603,2603. 송파 글마루 도서관,정기,F,AGE_002,19,691.44,5.77,24840,155
Dec-19,2603,2603. 송파 글마루 도서관,정기,F,AGE_003,2,51.9,0.55,2350,14
Dec-19,2603,2603. 송파 글마루 도서관,정기,F,AGE_004,5,107.65,1.19,5100,41
Dec-19,2603,2603. 송파 글마루 도서관,정기,F,AGE_005,5,1159.29,9.43,40660,320
Dec-19,2603,2603. 송파 글마루 도서관,정기,M,AGE_001,3,34.75,0.27,1170,20
Dec-19,2603,2603. 송파 글마루 도서관,정기,M,AGE_002,12,686.24,5.79,24970,198
Dec-19,2603,2603. 송파 글마루 도서관,정기,M,AGE_003,16,577.25,4.66,20160,165
Dec-19,2603,2603. 송파 글마루 도서관,정기,M,AGE_004,11,461.66,4,17280,116
Dec-19,2603,2603. 송파 글마루 도서관,정기,M,AGE_005,14,742.6,6.03,25970,272
Dec-19,2603,2603. 송파 글마루 도서관,정기,M,AGE_006,2,162.94,1.38,5950,52
Dec-19,2604,2604. 삼표레미콘 앞,일일(비회원),\N,AGE_008,3,979.41,8.83,38050,112
Dec-19,2604,2604. 삼표레미콘 앞,일일(회원),\N,AGE_001,3,838.17,9.59,41320,62
Dec-19,2604,2604. 삼표레미콘 앞,일일(회원),\N,AGE_002,20,2622.53,21.69,93540,373
Dec-19,2604,2604. 삼표레미콘 앞,일일(회원),\N,AGE_003,9,418.55,3.75,16130,203
Dec-19,2604,2604. 삼표레미콘 앞,일일(회원),\N,AGE_004,1,34.21,0.31,1350,17
Dec-19,2604,2604. 삼표레미콘 앞,일일(회원),\N,AGE_006,3,1666.53,16.27,70140,326
Dec-19,2604,2604. 삼표레미콘 앞,일일(회원),,AGE_002,1,24.5,0.28,1190,10
Dec-19,2604,2604. 삼표레미콘 앞,일일(회원),,AGE_004,1,150.58,1.18,5070,87
Dec-19,2604,2604. 삼표레미콘 앞,일일(회원),,AGE_005,1,110.42,1,4290,24
Dec-19,2604,2604. 삼표레미콘 앞,일일(회원),F,AGE_001,8,426.54,4.59,19770,249
Dec-19,2604,2604. 삼표레미콘 앞,일일(회원),F,AGE_002,7,344.61,3.08,13230,89
Dec-19,2604,2604. 삼표레미콘 앞,일일(회원),F,AGE_003,2,73.59,0.87,3750,25
Dec-19,2604,2604. 삼표레미콘 앞,일일(회원),M,AGE_002,5,459.07,3.71,15970,98
Dec-19,2604,2604. 삼표레미콘 앞,일일(회원),M,AGE_003,3,205.71,1.67,7240,53
Dec-19,2604,2604. 삼표레미콘 앞,일일(회원),M,AGE_004,1,177.61,1.33,5750,27
Dec-19,2604,2604. 삼표레미콘 앞,정기,\N,AGE_002,58,4000.66,31.88,137500,835
Dec-19,2604,2604. 삼표레미콘 앞,정기,\N,AGE_003,66,7646.12,60.72,261690,2058
Dec-19,2604,2604. 삼표레미콘 앞,정기,\N,AGE_004,23,1233.79,10.8,46530,327
Dec-19,2604,2604. 삼표레미콘 앞,정기,\N,AGE_005,41,4746.45,41.8,180210,620
Dec-19,2604,2604. 삼표레미콘 앞,정기,\N,AGE_006,1,90.37,0.76,3260,14
Dec-19,2604,2604. 삼표레미콘 앞,정기,,AGE_002,36,3969.1,29.54,127390,546
Dec-19,2604,2604. 삼표레미콘 앞,정기,,AGE_003,12,622.35,6.18,26640,357
Dec-19,2604,2604. 삼표레미콘 앞,정기,,AGE_004,3,92.35,0.99,4240,54
Dec-19,2604,2604. 삼표레미콘 앞,정기,,AGE_005,2,114.8,1.03,4460,27
Dec-19,2604,2604. 삼표레미콘 앞,정기,F,AGE_002,14,1344.8,12.09,52130,359
Dec-19,2604,2604. 삼표레미콘 앞,정기,F,AGE_003,15,863.02,8.64,37210,262
Dec-19,2604,2604. 삼표레미콘 앞,정기,F,AGE_004,19,804.87,7.22,31080,208
Dec-19,2604,2604. 삼표레미콘 앞,정기,F,AGE_006,3,546.28,4.86,20960,139
Dec-19,2604,2604. 삼표레미콘 앞,정기,M,AGE_002,59,13237.99,102.33,441170,2492
Dec-19,2604,2604. 삼표레미콘 앞,정기,M,AGE_003,49,8236.71,67.31,290070,998
Dec-19,2604,2604. 삼표레미콘 앞,정기,M,AGE_004,19,2872.3,19.16,82600,373
Dec-19,2604,2604. 삼표레미콘 앞,정기,M,AGE_005,13,1252.87,10.57,45580,396
Dec-19,2605,2605. 복정역 1번 출구 앞,일일(비회원),\N,AGE_008,3,146.98,1.32,5710,51
Dec-19,2605,2605. 복정역 1번 출구 앞,일일(회원),\N,AGE_001,2,93.14,0.55,2380,25
Dec-19,2605,2605. 복정역 1번 출구 앞,일일(회원),\N,AGE_002,6,683.4,7.22,31140,312
Dec-19,2605,2605. 복정역 1번 출구 앞,일일(회원),\N,AGE_003,1,37.87,0.3,1310,37
Dec-19,2605,2605. 복정역 1번 출구 앞,일일(회원),\N,AGE_004,1,52.53,0.46,1980,10
Dec-19,2605,2605. 복정역 1번 출구 앞,일일(회원),\N,AGE_008,1,269.24,2.43,10460,166
Dec-19,2605,2605. 복정역 1번 출구 앞,일일(회원),F,AGE_002,2,589.42,5.44,23440,135
Dec-19,2605,2605. 복정역 1번 출구 앞,일일(회원),M,AGE_002,2,697.93,4.98,21470,194
Dec-19,2605,2605. 복정역 1번 출구 앞,일일(회원),M,AGE_003,4,244.66,1.88,8070,40
Dec-19,2605,2605. 복정역 1번 출구 앞,일일(회원),M,AGE_004,1,77.93,0.57,2460,16
Dec-19,2605,2605. 복정역 1번 출구 앞,정기,\N,AGE_001,2,36.35,0.25,1080,9
Dec-19,2605,2605. 복정역 1번 출구 앞,정기,\N,AGE_002,21,3162.34,24.78,106750,307
Dec-19,2605,2605. 복정역 1번 출구 앞,정기,\N,AGE_003,7,3410.8,22.99,99120,256
Dec-19,2605,2605. 복정역 1번 출구 앞,정기,\N,AGE_004,31,3598.57,31.23,134560,651
Dec-19,2605,2605. 복정역 1번 출구 앞,정기,\N,AGE_005,9,659.44,5.05,21770,166
Dec-19,2605,2605. 복정역 1번 출구 앞,정기,\N,AGE_006,2,93.05,0.82,3510,16
Dec-19,2605,2605. 복정역 1번 출구 앞,정기,\N,AGE_008,1,33.12,0.29,1230,8
Dec-19,2605,2605. 복정역 1번 출구 앞,정기,,AGE_001,2,178.68,1.74,7520,71
Dec-19,2605,2605. 복정역 1번 출구 앞,정기,,AGE_002,8,1599.09,11.07,47710,174
Dec-19,2605,2605. 복정역 1번 출구 앞,정기,,AGE_003,4,432.52,3.48,15040,112
Dec-19,2605,2605. 복정역 1번 출구 앞,정기,,AGE_004,3,158.74,1.25,5370,32
Dec-19,2605,2605. 복정역 1번 출구 앞,정기,F,AGE_003,4,140.36,1.48,6360,57
Dec-19,2605,2605. 복정역 1번 출구 앞,정기,F,AGE_004,3,142.85,1.76,7600,56
Dec-19,2605,2605. 복정역 1번 출구 앞,정기,M,AGE_002,10,1790.47,15.9,68530,117
Dec-19,2605,2605. 복정역 1번 출구 앞,정기,M,AGE_003,16,1218.25,9.76,42150,257
Dec-19,2605,2605. 복정역 1번 출구 앞,정기,M,AGE_004,5,148.13,1.1,4730,221
Dec-19,2605,2605. 복정역 1번 출구 앞,정기,M,AGE_005,1,49.34,0.41,1780,9
Dec-19,2606,2606. 위례동주민센터 맞은편 근린공원,단체,\N,AGE_004,2,375.28,2.36,10190,97
Dec-19,2606,2606. 위례동주민센터 맞은편 근린공원,단체,\N,AGE_005,2,247.2,2.01,8670,59
Dec-19,2606,2606. 위례동주민센터 맞은편 근린공원,일일(비회원),\N,AGE_008,6,606.17,5.47,23550,256
Dec-19,2606,2606. 위례동주민센터 맞은편 근린공원,일일(회원),\N,AGE_001,4,192.49,1.95,8460,42
Dec-19,2606,2606. 위례동주민센터 맞은편 근린공원,일일(회원),\N,AGE_002,20,6230.33,59.96,258430,413
Dec-19,2606,2606. 위례동주민센터 맞은편 근린공원,일일(회원),\N,AGE_003,10,683.84,5.34,22970,183
Dec-19,2606,2606. 위례동주민센터 맞은편 근린공원,일일(회원),\N,AGE_004,6,699,5.61,24150,226
Dec-19,2606,2606. 위례동주민센터 맞은편 근린공원,일일(회원),,AGE_002,1,272.37,1.68,7240,38
Dec-19,2606,2606. 위례동주민센터 맞은편 근린공원,일일(회원),F,AGE_001,1,41.44,0.37,1610,15
Dec-19,2606,2606. 위례동주민센터 맞은편 근린공원,일일(회원),F,AGE_002,1,70.79,0.64,2750,18
Dec-19,2606,2606. 위례동주민센터 맞은편 근린공원,일일(회원),F,AGE_003,1,61.42,0.65,2820,14
Dec-19,2606,2606. 위례동주민센터 맞은편 근린공원,일일(회원),F,AGE_004,2,308.14,2.73,11790,81
Dec-19,2606,2606. 위례동주민센터 맞은편 근린공원,일일(회원),M,AGE_001,1,121.18,0.84,3600,100
Dec-19,2606,2606. 위례동주민센터 맞은편 근린공원,일일(회원),M,AGE_002,6,470.19,3.79,16310,129
Dec-19,2606,2606. 위례동주민센터 맞은편 근린공원,일일(회원),M,AGE_006,1,77.34,0.65,2790,18
Dec-19,2606,2606. 위례동주민센터 맞은편 근린공원,정기,\N,AGE_001,11,1633.63,14.63,63080,125
Dec-19,2606,2606. 위례동주민센터 맞은편 근린공원,정기,\N,AGE_002,75,8039.58,70.59,304200,1141
Dec-19,2606,2606. 위례동주민센터 맞은편 근린공원,정기,\N,AGE_003,7,690.04,5.4,23290,166
Dec-19,2606,2606. 위례동주민센터 맞은편 근린공원,정기,\N,AGE_004,56,9453.32,79.94,344470,1268
Dec-19,2606,2606. 위례동주민센터 맞은편 근린공원,정기,\N,AGE_005,13,809.84,7.08,30450,220
Dec-19,2606,2606. 위례동주민센터 맞은편 근린공원,정기,\N,AGE_006,13,3142.76,29,125010,582
Dec-19,2606,2606. 위례동주민센터 맞은편 근린공원,정기,\N,AGE_007,1,167.21,1.31,5630,30
Dec-19,2606,2606. 위례동주민센터 맞은편 근린공원,정기,\N,AGE_008,6,563.24,5.27,22710,118
Dec-19,2606,2606. 위례동주민센터 맞은편 근린공원,정기,,AGE_002,10,641.89,4.98,21480,131
Dec-19,2606,2606. 위례동주민센터 맞은편 근린공원,정기,,AGE_004,1,85.85,0.63,2710,11
Dec-19,2606,2606. 위례동주민센터 맞은편 근린공원,정기,,AGE_005,2,118.33,0.84,3620,31
Dec-19,2606,2606. 위례동주민센터 맞은편 근린공원,정기,F,AGE_002,7,415.24,3.77,16250,137
Dec-19,2606,2606. 위례동주민센터 맞은편 근린공원,정기,F,AGE_003,1,0,0,0,15
Dec-19,2606,2606. 위례동주민센터 맞은편 근린공원,정기,F,AGE_004,9,718.09,6.86,29630,255
Dec-19,2606,2606. 위례동주민센터 맞은편 근린공원,정기,M,AGE_001,2,188.75,1.27,5500,46
Dec-19,2606,2606. 위례동주민센터 맞은편 근린공원,정기,M,AGE_002,42,4833.56,42.52,183300,694
Dec-19,2606,2606. 위례동주민센터 맞은편 근린공원,정기,M,AGE_003,22,3133.07,23.96,103260,443
Dec-19,2606,2606. 위례동주민센터 맞은편 근린공원,정기,M,AGE_004,24,2560.35,19.88,85690,635
Dec-19,2606,2606. 위례동주민센터 맞은편 근린공원,정기,M,AGE_005,9,508.84,4.11,17720,120
Dec-19,2606,2606. 위례동주민센터 맞은편 근린공원,정기,M,AGE_006,6,241.96,2.15,9260,51
Dec-19,2607,2607. 복정역 2번출구 후문 (장지치안센터),일일(비회원),\N,AGE_008,3,1276.96,11.51,49610,103
Dec-19,2607,2607. 복정역 2번출구 후문 (장지치안센터),일일(회원),\N,AGE_001,4,2208.55,18.62,80320,225
Dec-19,2607,2607. 복정역 2번출구 후문 (장지치안센터),일일(회원),\N,AGE_002,11,881.13,7.2,31050,229
Dec-19,2607,2607. 복정역 2번출구 후문 (장지치안센터),일일(회원),\N,AGE_003,2,272.86,2.96,12760,74
Dec-19,2607,2607. 복정역 2번출구 후문 (장지치안센터),일일(회원),\N,AGE_004,1,\N,\N,0,4
Dec-19,2607,2607. 복정역 2번출구 후문 (장지치안센터),일일(회원),\N,AGE_005,1,39.36,0.33,1420,12
Dec-19,2607,2607. 복정역 2번출구 후문 (장지치안센터),일일(회원),,AGE_004,1,215.05,2,8620,48
Dec-19,2607,2607. 복정역 2번출구 후문 (장지치안센터),일일(회원),F,AGE_002,1,0,0,0,49
Dec-19,2607,2607. 복정역 2번출구 후문 (장지치안센터),일일(회원),F,AGE_003,2,77.22,0.7,3000,38
Dec-19,2607,2607. 복정역 2번출구 후문 (장지치안센터),일일(회원),M,AGE_002,7,813.75,6.91,29760,282
Dec-19,2607,2607. 복정역 2번출구 후문 (장지치안센터),일일(회원),M,AGE_004,1,37.58,0.34,1460,7
Dec-19,2607,2607. 복정역 2번출구 후문 (장지치안센터),일일(회원),M,AGE_005,1,54.83,0.49,2130,14
Dec-19,2607,2607. 복정역 2번출구 후문 (장지치안센터),정기,\N,AGE_001,1,0,0,0,9
Dec-19,2607,2607. 복정역 2번출구 후문 (장지치안센터),정기,\N,AGE_002,35,7244.91,60.7,261610,759
Dec-19,2607,2607. 복정역 2번출구 후문 (장지치안센터),정기,\N,AGE_003,27,7376.21,50.87,219190,842
Dec-19,2607,2607. 복정역 2번출구 후문 (장지치안센터),정기,\N,AGE_004,25,6904.25,56.95,245460,711
